paper_id,figure_id,curve_id,x_value,x_unit,y_value,y_unit,source_type,extraction_method,notes,wall_superheat_K,heat_flux_W_m2
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,13.1,K,50.5,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Blue filled-square markers, isolated from the blue filled-circle 'smooth PDMS' series by shape (fill-area/bounding-box ratio ~1.0 for squares) after color masking and erosion to remove the dashed connector line. All 10 markers visible along this curve were cleanly resolved (no occlusion).",13.1,505000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,14.3,K,59.4,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Blue filled-square markers, isolated from the blue filled-circle 'smooth PDMS' series by shape (fill-area/bounding-box ratio ~1.0 for squares) after color masking and erosion to remove the dashed connector line. All 10 markers visible along this curve were cleanly resolved (no occlusion).",14.3,594000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,15.4,K,68.4,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Blue filled-square markers, isolated from the blue filled-circle 'smooth PDMS' series by shape (fill-area/bounding-box ratio ~1.0 for squares) after color masking and erosion to remove the dashed connector line. All 10 markers visible along this curve were cleanly resolved (no occlusion).",15.4,684000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,16.4,K,77.4,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Blue filled-square markers, isolated from the blue filled-circle 'smooth PDMS' series by shape (fill-area/bounding-box ratio ~1.0 for squares) after color masking and erosion to remove the dashed connector line. All 10 markers visible along this curve were cleanly resolved (no occlusion).",16.4,774000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,17.4,K,85.8,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Blue filled-square markers, isolated from the blue filled-circle 'smooth PDMS' series by shape (fill-area/bounding-box ratio ~1.0 for squares) after color masking and erosion to remove the dashed connector line. All 10 markers visible along this curve were cleanly resolved (no occlusion).",17.4,858000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,5.6,K,1.0,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Red filled-triangle markers, isolated by color mask (255,0,0) and eroded to remove the dashed connector line; the similarly colored legend triangle icon and 'SHPho PDMS' legend text were excluded by position/size. Only 4 markers are present on this low, near-flat curve.",5.6,10000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,12.5,K,5.4,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Red filled-triangle markers, isolated by color mask (255,0,0) and eroded to remove the dashed connector line; the similarly colored legend triangle icon and 'SHPho PDMS' legend text were excluded by position/size. Only 4 markers are present on this low, near-flat curve.",12.5,54000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,19.0,K,9.4,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Red filled-triangle markers, isolated by color mask (255,0,0) and eroded to remove the dashed connector line; the similarly colored legend triangle icon and 'SHPho PDMS' legend text were excluded by position/size. Only 4 markers are present on this low, near-flat curve.",19.0,94000.0
allred-2019-petal-effect-parahydrophobic,fig-7,pdms,27.3,K,13.8,W/cm^2,raster_digitized_figure,pixel_calibrated_digitization,"Red filled-triangle markers, isolated by color mask (255,0,0) and eroded to remove the dashed connector line; the similarly colored legend triangle icon and 'SHPho PDMS' legend text were excluded by position/size. Only 4 markers are present on this low, near-flat curve.",27.3,138000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,0.0,K,0.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",0.0,0.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,0.16,K,16.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",0.16,16000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,0.95,K,24.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",0.95,24000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,8.46,K,48.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",8.46,48000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,8.89,K,56.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",8.89,56000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,9.54,K,64.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",9.54,64000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,10.0,K,72.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",10.0,72000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,10.54,K,80.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",10.54,80000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,10.94,K,88.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",10.94,88000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,11.89,K,99.0,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",11.89,99000.0
berce-2024-wettability-nanoparticle-deposition,fig-5,run1,13.3,K,150.3,kW/m^2,raster_digitized_figure,pixel_calibrated_digitization,"Panel (a) only, cyan curve (RGB ~0,255,255) isolated by color-distance mask against a manually calibrated axis (box edges at x=0/18 K, y=0/1200 kW m^-2, calibrated from tick pixel positions). Marker (X) centers found via local density-peak detection on the color mask; low-heat-flux region (q<~100 kW/m^2) where all 5 runs visually overlap/cross was filled with lower-threshold detections binned by q, so those points are less certain than the well-separated mid/high-flux points.",13.3,150300.0
